"speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi","search_string","dupli","SPID"
"Pseudorectes ferrugineus","bird","Passeriformes","Corvidae",9,"tavg",-0.0318616570472664,-0.0318724452341455,0.166666666666667,"pitohui ferrugineus","Pseudorectes ferrugineustavg","SP1088"
"Pitohui kirhocephalus","bird","Passeriformes","Corvidae",9,"tavg",-0.313045174090465,-0.323917872244335,0.166666666666667,NA,"Pitohui kirhocephalustavg","SP1089"
"Melanorectes nigrescens","bird","Passeriformes","Corvidae",6,"tavg",-0.14539121710833,-0.14642886580415,0.333333333333333,"pitohui nigrescens","Melanorectes nigrescenstavg","SP1090"
"Erythropitta erythrogaster","bird","Passeriformes","Pittidae",9,"tavg",-0.383023382232617,-0.403598055938277,0.166666666666667,"pitta erythrogaster","Erythropitta erythrogastertavg","SP1091"
"Pitta sordida","bird","Passeriformes","Pittidae",8,"tavg",-0.347608973494453,-0.362721527159394,0.2,NA,"Pitta sordidatavg","SP1092"
"Platyrinchus cancrominus","bird","Passeriformes","Tyrannidae",5,"tavg",0.192125894400319,0.194543610837935,0.5,NA,"Platyrinchus cancrominustavg","SP1093"
"Platyrinchus coronatus","bird","Passeriformes","Tyrannidae",9,"tavg",-0.611460446825151,-0.71125059101651,0.166666666666667,NA,"Platyrinchus coronatustavg","SP1094"
"Platyrinchus mystaceus","bird","Passeriformes","Tyrannidae",13,"tavg",-0.323383283366453,-0.335420933528812,0.1,NA,"Platyrinchus mystaceustavg","SP1095"
"Platyrinchus saturatus","bird","Passeriformes","Tyrannidae",6,"tavg",0.153792632830846,0.155022646119712,0.333333333333333,NA,"Platyrinchus saturatustavg","SP1096"
"Platysteira cyanea","bird","Passeriformes","Platysteiridae",5,"tavg",-0.429336374070814,-0.459082800918818,0.5,NA,"Platysteira cyaneatavg","SP1097"
"Plectrophenax nivalis","bird","Passeriformes","Calcariidae",7,"tavg",0.309306926021874,0.319778831790652,0.25,NA,"Plectrophenax nivalistavg","SP1098"
"Plegadis chihi","bird","Pelecaniformes","Threskiornithidae",9,"tavg",-0.334608615019685,-0.348008969604786,0.166666666666667,NA,"Plegadis chihitavg","SP1099"
"Ploceus baglafecht","bird","Passeriformes","Ploceidae",12,"tavg",-0.774661975214552,-1.03188182003173,0.111111111111111,NA,"Ploceus baglafechttavg","SP1100"
"Ploceus bicolor","bird","Passeriformes","Ploceidae",5,"tavg",-0.840957657570633,-1.22443535496193,0.5,NA,"Ploceus bicolortavg","SP1101"
"Ploceus cucullatus","bird","Passeriformes","Ploceidae",26,"tavg",0.537206559263386,0.600220651740234,0.0434782608695652,NA,"Ploceus cucullatustavg","SP1102"
"Ploceus nigerrimus","bird","Passeriformes","Ploceidae",5,"tavg",0.193940559000667,0.196428510853156,0.5,NA,"Ploceus nigerrimustavg","SP1103"
"Ploceus nigricollis","bird","Passeriformes","Ploceidae",8,"tavg",0.0897774762098124,0.0900198514299917,0.2,NA,"Ploceus nigricollistavg","SP1104"
"Ploceus ocularis","bird","Passeriformes","Ploceidae",12,"tavg",0.493041472735924,0.540070687648986,0.111111111111111,NA,"Ploceus ocularistavg","SP1105"
"Ploceus rubiginosus","bird","Passeriformes","Ploceidae",6,"tavg",-0.0623292906810679,-0.0624101945437315,0.333333333333333,NA,"Ploceus rubiginosustavg","SP1106"
"Ploceus subaureus","bird","Passeriformes","Ploceidae",7,"tavg",-0.367400248517908,-0.385414334602317,0.25,NA,"Ploceus subaureustavg","SP1107"
"Ploceus velatus","bird","Passeriformes","Ploceidae",23,"tavg",-0.700770726895846,-0.868813358418273,0.05,NA,"Ploceus velatustavg","SP1108"
"Ploceus xanthops","bird","Passeriformes","Ploceidae",6,"tavg",-0.172139083530399,-0.173870235026345,0.333333333333333,NA,"Ploceus xanthopstavg","SP1109"
"Pluvialis dominica","bird","Charadriiformes","Charadriidae",14,"tavg",-0.555476050711227,-0.62626649351528,0.0909090909090909,NA,"Pluvialis dominicatavg","SP1110"
"Pluvialis squatarola","bird","Charadriiformes","Charadriidae",10,"tavg",0.313079487281881,0.323955913814872,0.142857142857143,NA,"Pluvialis squatarolatavg","SP1111"
"Podiceps auritus","bird","Podicipediformes","Podicipedidae",14,"tavg",0.0306739530174538,0.0306835787382283,0.0909090909090909,NA,"Podiceps auritustavg","SP1112"
"Podiceps grisegena","bird","Podicipediformes","Podicipedidae",6,"tavg",-0.124981733552,-0.125638657791874,0.333333333333333,NA,"Podiceps grisegenatavg","SP1113"
"Podiceps nigricollis","bird","Podicipediformes","Podicipedidae",23,"tavg",-0.642162278593713,-0.761844761747656,0.05,NA,"Podiceps nigricollistavg","SP1114"
"Podilymbus podiceps","bird","Podicipediformes","Podicipedidae",17,"tavg",0.0395817573601363,0.0396024479311633,0.0714285714285714,NA,"Podilymbus podicepstavg","SP1115"
"Poecile atricapillus","bird","Passeriformes","Paridae",108,"tavg",-0.0619333595537743,-0.0620127290745943,0.00952380952380952,NA,"Poecile atricapillustavg","SP1116"
"Poecile lugubris","bird","Passeriformes","Paridae",5,"tavg",-0.753766845790692,-0.981621184271691,0.5,NA,"Poecile lugubristavg","SP1117"
"Poecile montanus","bird","Passeriformes","Paridae",8,"tavg",-0.329548384331006,-0.342321532174091,0.2,NA,"Poecile montanustavg","SP1118"
"Poecile palustris","bird","Passeriformes","Paridae",7,"tavg",-0.550335846969127,-0.618862942190271,0.25,NA,"Poecile palustristavg","SP1119"
"Poecile rufescens","bird","Passeriformes","Paridae",12,"tavg",0.185742506499631,0.187923899023269,0.111111111111111,NA,"Poecile rufescenstavg","SP1120"
"Poecilodryas albispecularis","bird","Passeriformes","Petroicidae",22,"tavg",-0.129119916678504,-0.129844741549134,0.0526315789473684,NA,"Poecilodryas albispecularistavg","SP1121"
"Pogoniulus bilineatus","bird","Piciformes","Lybiidae",8,"tavg",-0.316775035677424,-0.328058344663175,0.2,NA,"Pogoniulus bilineatustavg","SP1122"
"Pogoniulus chrysoconus","bird","Piciformes","Lybiidae",5,"tavg",-0.468734580261137,-0.508447367041776,0.5,NA,"Pogoniulus chrysoconustavg","SP1123"
"Pogoniulus scolopaceus","bird","Piciformes","Lybiidae",9,"tavg",0.310852585574468,0.321488915439322,0.166666666666667,NA,"Pogoniulus scolopaceustavg","SP1124"
"Polioptila caerulea","bird","Passeriformes","Polioptilidae",19,"tavg",0.0814424968617034,0.0816232829995155,0.0625,NA,"Polioptila caeruleatavg","SP1125"
"Polioptila californica","bird","Passeriformes","Polioptilidae",15,"tavg",-0.2397934347363,-0.244554933541083,0.0833333333333333,NA,"Polioptila californicatavg","SP1126"
"Polioptila dumicola","bird","Passeriformes","Polioptilidae",8,"tavg",-0.92932939299417,-1.65344900639167,0.2,NA,"Polioptila dumicolatavg","SP1127"
"Polioptila melanura","bird","Passeriformes","Polioptilidae",32,"tavg",-0.264564325328479,-0.271009928363341,0.0344827586206897,NA,"Polioptila melanuratavg","SP1128"
"Polioptila plumbea","bird","Passeriformes","Polioptilidae",8,"tavg",0.534737385000979,0.596756275543733,0.2,NA,"Polioptila plumbeatavg","SP1129"
"Polioxolmis rufipennis","bird","Passeriformes","Tyrannidae",6,"tavg",0.526488535197369,0.585274588204704,0.333333333333333,NA,"Polioxolmis rufipennistavg","SP1130"
"Polyonymus caroli","bird","Apodiformes","Trochilidae",5,"tavg",-0.509914349114293,-0.562614016102032,0.5,NA,"Polyonymus carolitavg","SP1131"
"Polytmus guainumbi","bird","Apodiformes","Trochilidae",5,"tavg",-0.487426751798079,-0.532679634798914,0.5,NA,"Polytmus guainumbitavg","SP1132"
"Pomatorhinus ruficollis","bird","Passeriformes","Pomatostomidae",8,"tavg",-0.15340308639739,-0.154623687324142,0.2,NA,"Pomatorhinus ruficollistavg","SP1133"
"Pooecetes gramineus","bird","Passeriformes","Passerellidae",54,"tavg",-0.116241927247809,-0.116769774155356,0.0196078431372549,NA,"Pooecetes gramineustavg","SP1134"
"Poospiza hispaniolensis","bird","Passeriformes","Thraupidae",6,"tavg",-0.0392136600195278,-0.0392337783450108,0.333333333333333,NA,"Poospiza hispaniolensistavg","SP1135"
"Porzana carolina","bird","Gruiformes","Rallidae",45,"tavg",-0.292974833264868,-0.301817326486752,0.0238095238095238,NA,"Porzana carolinatavg","SP1136"
"Premnoplex brunnescens","bird","Passeriformes","Furnariidae",10,"tavg",-0.309184829136558,-0.319643823671954,0.142857142857143,NA,"Premnoplex brunnescenstavg","SP1137"
"Prinia flavicans","bird","Passeriformes","Cisticolidae",6,"tavg",-0.421912127679578,-0.450015964109889,0.333333333333333,NA,"Prinia flavicanstavg","SP1138"
"Prinia gracilis","bird","Passeriformes","Cisticolidae",5,"tavg",-0.204221972936094,-0.207134342648328,0.5,NA,"Prinia gracilistavg","SP1139"
"Prinia subflava","bird","Passeriformes","Cisticolidae",14,"tavg",0.0725352766179369,0.0726628912719221,0.0909090909090909,NA,"Prinia subflavatavg","SP1140"
"Prionochilus olivaceus","bird","Passeriformes","Dicaeidae",6,"tavg",0.0218333411618531,0.02183681143443,0.333333333333333,NA,"Prionochilus olivaceustavg","SP1141"
"Prionops retzii","bird","Passeriformes","Vangidae",5,"tavg",0.0765848301128055,0.0767350886220462,0.5,NA,"Prionops retziitavg","SP1142"
"Progne chalybea","bird","Passeriformes","Hirundinidae",5,"tavg",-0.372753339268656,-0.391616938563931,0.5,NA,"Progne chalybeatavg","SP1143"
"Progne subis","bird","Passeriformes","Hirundinidae",16,"tavg",-0.575353581357556,-0.655489077821436,0.0769230769230769,NA,"Progne subistavg","SP1144"
"Protonotaria citrea","bird","Passeriformes","Parulidae",8,"tavg",0.202432922235244,0.205268138663648,0.2,NA,"Protonotaria citreatavg","SP1145"
"Prunella fulvescens","bird","Passeriformes","Prunellidae",5,"tavg",-0.285548360189067,-0.293712667314465,0.5,NA,"Prunella fulvescenstavg","SP1146"
"Prunella modularis","bird","Passeriformes","Prunellidae",10,"tavg",0.252390252125158,0.257964045839411,0.142857142857143,NA,"Prunella modularistavg","SP1147"
"Psaltriparus minimus","bird","Passeriformes","Aegithalidae",25,"tavg",-0.0581720664159797,-0.0582378178526472,0.0454545454545455,NA,"Psaltriparus minimustavg","SP1148"
"Psarocolius angustifrons","bird","Passeriformes","Icteridae",6,"tavg",-0.277299916911123,-0.284754687869659,0.333333333333333,NA,"Psarocolius angustifronstavg","SP1149"
"Psarocolius decumanus","bird","Passeriformes","Icteridae",8,"tavg",-0.382673500876971,-0.403188083751229,0.2,NA,"Psarocolius decumanustavg","SP1150"
"Pseudocolaptes boissonneautii","bird","Passeriformes","Furnariidae",17,"tavg",-0.0977607541408878,-0.0980739908596819,0.0714285714285714,NA,"Pseudocolaptes boissonneautiitavg","SP1151"
"Pseudotriccus ruficeps","bird","Passeriformes","Tyrannidae",6,"tavg",0.847263201439893,1.24637215150074,0.333333333333333,NA,"Pseudotriccus ruficepstavg","SP1152"
"Psophodes olivaceus","bird","Passeriformes","Psophodidae",6,"tavg",0.49335621850187,0.540486602728417,0.333333333333333,NA,"Psophodes olivaceustavg","SP1153"
"Pterophanes cyanopterus","bird","Apodiformes","Trochilidae",10,"tavg",0.231332444443308,0.235596790816624,0.142857142857143,NA,"Pterophanes cyanopterustavg","SP1154"
"Ptilinopus rivoli","bird","Columbiformes","Columbidae",6,"tavg",-0.577081777250701,-0.658076304155449,0.333333333333333,NA,"Ptilinopus rivolitavg","SP1155"
"Ptilonorhynchus violaceus","bird","Passeriformes","Ptilonorhynchidae",5,"tavg",-0.2,-0.202732554054082,0.5,NA,"Ptilonorhynchus violaceustavg","SP1156"
"Ptiloprora guisei","bird","Passeriformes","Meliphagidae",9,"tavg",-0.269642684267264,-0.276478450449787,0.166666666666667,NA,"Ptiloprora guiseitavg","SP1157"
"Ptilorrhoa caerulescens","bird","Passeriformes","Cinclosomatidae",8,"tavg",-0.679036585216058,-0.827324151362844,0.2,NA,"Ptilorrhoa caerulescenstavg","SP1158"
"Ptyonoprogne fuligula","bird","Passeriformes","Hirundinidae",6,"tavg",-0.0925820099772552,-0.0928478987793085,0.333333333333333,NA,"Ptyonoprogne fuligulatavg","SP1159"
"Pycnonotus barbatus","bird","Passeriformes","Pycnonotidae",32,"tavg",0.340196367401042,0.354314580329849,0.0344827586206897,NA,"Pycnonotus barbatustavg","SP1160"
"Andropadus importunus","bird","Passeriformes","Pycnonotidae",13,"tavg",0.266343324975589,0.272923790357064,0.1,"pycnonotus importunus","Andropadus importunustavg","SP1161"
"Pycnonotus jocosus","bird","Passeriformes","Pycnonotidae",5,"tavg",-0.3,-0.309519604203112,0.5,NA,"Pycnonotus jocosustavg","SP1162"
"Pycnonotus nigricans","bird","Passeriformes","Pycnonotidae",8,"tavg",-0.383144349101609,-0.403739828372827,0.2,NA,"Pycnonotus nigricanstavg","SP1163"
"Pycnonotus plumosus","bird","Passeriformes","Pycnonotidae",5,"tavg",-0.400763562494209,-0.424558264048316,0.5,NA,"Pycnonotus plumosustavg","SP1164"
"Pycnonotus urostictus","bird","Passeriformes","Pycnonotidae",9,"tavg",-0.0704287885046525,-0.0705455835928524,0.166666666666667,NA,"Pycnonotus urostictustavg","SP1165"
"Pygochelidon cyanoleuca","bird","Passeriformes","Hirundinidae",5,"tavg",0.793995178156022,1.08215038966423,0.5,NA,"Pygochelidon cyanoleucatavg","SP1166"
"Pyrenestes ostrinus","bird","Passeriformes","Estrildidae",6,"tavg",-0.034672300800678,-0.0346862048129897,0.333333333333333,NA,"Pyrenestes ostrinustavg","SP1167"
"Pyriglena leuconota","bird","Passeriformes","Thamnophilidae",6,"tavg",0.4234766428271,0.451920821973496,0.333333333333333,NA,"Pyriglena leuconotatavg","SP1168"
"Pyriglena leucoptera","bird","Passeriformes","Thamnophilidae",6,"tavg",-0.542791788411406,-0.608105005716249,0.333333333333333,NA,"Pyriglena leucopteratavg","SP1169"
"Pyrocephalus rubinus","bird","Passeriformes","Tyrannidae",33,"tavg",-0.316166015524222,-0.327381540067318,0.0333333333333333,NA,"Pyrocephalus rubinustavg","SP1170"
"Pyrrhomyias cinnamomeus","bird","Passeriformes","Tyrannidae",13,"tavg",0.0323298839720512,0.0323411550035003,0.1,NA,"Pyrrhomyias cinnamomeustavg","SP1171"
"Pyrrhula pyrrhula","bird","Passeriformes","Fringillidae",6,"tavg",0.526742126137919,0.58562549350988,0.333333333333333,NA,"Pyrrhula pyrrhulatavg","SP1172"
"Pyrrhura frontalis","bird","Psittaciformes","Psittacidae",10,"tavg",-0.804512743294178,-1.11127534590021,0.142857142857143,NA,"Pyrrhura frontalistavg","SP1173"
"Pytilia melba","bird","Passeriformes","Estrildidae",6,"tavg",0.072504172639493,0.0726316228493875,0.333333333333333,NA,"Pytilia melbatavg","SP1174"
"Pytilia phoenicoptera","bird","Passeriformes","Estrildidae",5,"tavg",-0.471643580661522,-0.512182022334886,0.5,NA,"Pytilia phoenicopteratavg","SP1175"
"Quelea erythrops","bird","Passeriformes","Ploceidae",10,"tavg",-0.230081622502545,-0.234275649971994,0.142857142857143,NA,"Quelea erythropstavg","SP1176"
"Quelea quelea","bird","Passeriformes","Ploceidae",13,"tavg",0.356314345613593,0.372657883651388,0.1,NA,"Quelea queleatavg","SP1177"
"Querula purpurata","bird","Passeriformes","Cotingidae",7,"tavg",0.238116595422377,0.24277654883326,0.25,NA,"Querula purpuratatavg","SP1178"
"Quiscalus lugubris","bird","Passeriformes","Icteridae",6,"tavg",-0.183722575453557,-0.185832599235492,0.333333333333333,NA,"Quiscalus lugubristavg","SP1179"
"Quiscalus major","bird","Passeriformes","Icteridae",7,"tavg",-0.386543855922084,-0.407730359212005,0.25,NA,"Quiscalus majortavg","SP1180"
"Quiscalus mexicanus","bird","Passeriformes","Icteridae",29,"tavg",-0.327004096180515,-0.339469938974207,0.0384615384615385,NA,"Quiscalus mexicanustavg","SP1181"
"Quiscalus quiscula","bird","Passeriformes","Icteridae",67,"tavg",-0.387725588065871,-0.409120425433738,0.015625,NA,"Quiscalus quisculatavg","SP1182"
"Rallus limicola","bird","Gruiformes","Rallidae",42,"tavg",-0.202525765710737,-0.205364951250498,0.0256410256410256,NA,"Rallus limicolatavg","SP1183"
"Rallus longirostris","bird","Gruiformes","Rallidae",8,"tavg",0.123998657204509,0.124640105994115,0.2,NA,"Rallus longirostristavg","SP1184"
"Ramphastos tucanus","bird","Piciformes","Ramphastidae",7,"tavg",-0.246098651377185,-0.251255674297778,0.25,NA,"Ramphastos tucanustavg","SP1185"
"Ramphastos vitellinus","bird","Piciformes","Ramphastidae",5,"tavg",-0.6,-0.693147180559945,0.5,NA,"Ramphastos vitellinustavg","SP1186"
"Ramphocaenus melanurus","bird","Passeriformes","Polioptilidae",10,"tavg",0.306542876501679,0.316725245329957,0.142857142857143,NA,"Ramphocaenus melanurustavg","SP1187"
"Ramphocelus carbo","bird","Passeriformes","Thraupidae",16,"tavg",-0.0428256689177801,-0.0428518790662982,0.0769230769230769,NA,"Ramphocelus carbotavg","SP1188"
"Recurvirostra americana","bird","Charadriiformes","Recurvirostridae",21,"tavg",0.122099689074619,0.122711942738404,0.0555555555555556,NA,"Recurvirostra americanatavg","SP1189"
"Regulus calendula","bird","Passeriformes","Regulidae",82,"tavg",-0.231406298684777,-0.235674822218447,0.0126582278481013,NA,"Regulus calendulatavg","SP1190"
"Regulus regulus","bird","Passeriformes","Regulidae",5,"tavg",0.551370957172995,0.620348973229968,0.5,NA,"Regulus regulustavg","SP1191"
"Regulus satrapa","bird","Passeriformes","Regulidae",60,"tavg",-0.0675923928781347,-0.0676956131441583,0.0175438596491228,NA,"Regulus satrapatavg","SP1192"
"Rhagologus leucostigma","bird","Passeriformes","Corvidae",11,"tavg",-0.345044522334952,-0.359807566650663,0.125,NA,"Rhagologus leucostigmatavg","SP1193"
"Rhegmatorhina melanosticta","bird","Passeriformes","Thamnophilidae",5,"tavg",-0.827901824764625,-1.18142947198883,0.5,NA,"Rhegmatorhina melanostictatavg","SP1194"
"Rhinopomastus cyanomelas","bird","Bucerotiformes","Phoeniculidae",11,"tavg",-0.286278453978713,-0.294507756926143,0.125,NA,"Rhinopomastus cyanomelastavg","SP1195"
"Rhipidura albicollis","bird","Passeriformes","Rhipiduridae",9,"tavg",0.636579808366321,0.752402071470218,0.166666666666667,NA,"Rhipidura albicollistavg","SP1196"
"Rhipidura albolimbata","bird","Passeriformes","Rhipiduridae",14,"tavg",-0.674112509305712,-0.818243128710876,0.0909090909090909,NA,"Rhipidura albolimbatatavg","SP1197"
"Rhipidura atra","bird","Passeriformes","Rhipiduridae",14,"tavg",0.235180897340755,0.239666687581727,0.0909090909090909,NA,"Rhipidura atratavg","SP1198"
"Rhipidura brachyrhyncha","bird","Passeriformes","Rhipiduridae",7,"tavg",0.652896447496994,0.780330646519837,0.25,NA,"Rhipidura brachyrhynchatavg","SP1199"
"Rhipidura cyaniceps","bird","Passeriformes","Rhipiduridae",9,"tavg",0.0904741796657287,0.0907222603474833,0.166666666666667,NA,"Rhipidura cyanicepstavg","SP1200"
"Rhipidura fuliginosa","bird","Passeriformes","Rhipiduridae",14,"tavg",0.289405590187393,0.297917395830786,0.0909090909090909,NA,"Rhipidura fuliginosatavg","SP1201"
"Rhipidura leucophrys","bird","Passeriformes","Rhipiduridae",6,"tavg",0.832109297689361,1.19495500878313,0.333333333333333,NA,"Rhipidura leucophrystavg","SP1202"
"Rhipidura leucothorax","bird","Passeriformes","Rhipiduridae",6,"tavg",0.595953133973349,0.686847768325349,0.333333333333333,NA,"Rhipidura leucothoraxtavg","SP1203"
"Rhipidura rufidorsa","bird","Passeriformes","Rhipiduridae",5,"tavg",-0.444318954016189,-0.477599353000673,0.5,NA,"Rhipidura rufidorsatavg","SP1204"
"Rhipidura rufifrons","bird","Passeriformes","Rhipiduridae",14,"tavg",0.412112294856628,0.438152995906736,0.0909090909090909,NA,"Rhipidura rufifronstavg","SP1205"
"Rhipidura rufiventris","bird","Passeriformes","Rhipiduridae",11,"tavg",0.235519472503477,0.240025115994342,0.125,NA,"Rhipidura rufiventristavg","SP1206"
