"","speciesname","class","order","family","freq","env.var","corr.coeff","z.cor.yi","z.cor.vi"
"4461","Troglodytes solstitialis","bird","Passeriformes","Troglodytidae",9,"tmin",-0.48795792403098,-0.533376568421199,0.166666666666667
"4462","Troglodytes troglodytes","bird","Passeriformes","Troglodytidae",33,"tmin",-0.0366479097192727,-0.0366643298473166,0.0333333333333333
"4463","Trogon collaris","bird","Trogoniformes","Trogonidae",8,"tmin",-0.712160398765887,-0.891553929176531,0.2
"4464","Trogon melanurus","bird","Trogoniformes","Trogonidae",6,"tmin",0.257142857142857,0.26304654794839,0.333333333333333
"4465","Trogon personatus","bird","Trogoniformes","Trogonidae",12,"tmin",0.242983241762934,0.247942109220242,0.111111111111111
"4466","Trogon rufus","bird","Trogoniformes","Trogonidae",5,"tmin",-0.666285853426666,-0.804033805375203,0.5
"4467","Trogon viridis","bird","Trogoniformes","Trogonidae",12,"tmin",-0.325458895482891,-0.337740700080053,0.111111111111111
"4468","Tryngites subruficollis","bird","Charadriiformes","Scolopacidae",10,"tmin",-0.168057531206881,-0.169667064000113,0.142857142857143
"4469","Turdus albicollis","bird","Passeriformes","Turdidae",23,"tmin",-0.643783835766666,-0.764609165364743,0.05
"4470","Turdus amaurochalinus","bird","Passeriformes","Turdidae",13,"tmin",0.117668737919249,0.118216372452704,0.1
"4471","Turdus assimilis","bird","Passeriformes","Turdidae",8,"tmin",0.020052841223117,0.0200555297308517,0.2
"4472","Turdus chiguanco","bird","Passeriformes","Turdidae",22,"tmin",-0.46974161039681,-0.509738736892915,0.0526315789473684
"4473","Turdus fuscater","bird","Passeriformes","Turdidae",15,"tmin",-0.203067747435309,-0.205930178837471,0.0833333333333333
"4474","Turdus grayi","bird","Passeriformes","Turdidae",12,"tmin",-0.0696851658450277,-0.06979829321183,0.111111111111111
"4475","Turdus ignobilis","bird","Passeriformes","Turdidae",8,"tmin",-0.181642676424552,-0.183680890472309,0.2
"4476","Turdus leucomelas","bird","Passeriformes","Turdidae",15,"tmin",-0.252906142910278,-0.258515111792496,0.0833333333333333
"4477","Turdus merula","bird","Passeriformes","Turdidae",22,"tmin",-0.532594536148773,-0.593760120762214,0.0526315789473684
"4478","Turdus migratorius","bird","Passeriformes","Turdidae",177,"tmin",-0.118060177927515,-0.118613326970571,0.00574712643678161
"4479","Turdus naumanni","bird","Passeriformes","Turdidae",5,"tmin",0.3,0.309519604203112,0.5
"4480","Turdus nigriceps","bird","Passeriformes","Turdidae",7,"tmin",0.337287286741015,0.351028422613998,0.25
"4481","Turdus nudigenis","bird","Passeriformes","Turdidae",6,"tmin",0.602040735212388,0.696341952380821,0.333333333333333
"4482","Turdus pelios","bird","Passeriformes","Turdidae",7,"tmin",0.717782451296005,0.903055621324672,0.25
"4483","Turdus philomelos","bird","Passeriformes","Turdidae",9,"tmin",0.524950526064538,0.583149146162974,0.166666666666667
"4484","Turdus poliocephalus","bird","Passeriformes","Turdidae",7,"tmin",0.294130637269978,0.303082122189422,0.25
"4485","Turdus rufiventris","bird","Passeriformes","Turdidae",14,"tmin",-0.0890189250009176,-0.0892551889716177,0.0909090909090909
"4486","Turdus serranus","bird","Passeriformes","Turdidae",10,"tmin",-0.0463017245678048,-0.0463348551738914,0.142857142857143
"4487","Turdus viscivorus","bird","Passeriformes","Turdidae",5,"tmin",-0.0182477788315809,-0.0182498046268381,0.5
"4488","Tursiops truncatus","mammal","Cetacea","Delphinidae",12,"tmin",-0.592843022395357,-0.682038478743905,0.111111111111111
"4489","Turtur abyssinicus","bird","Columbiformes","Columbidae",6,"tmin",-0.398986222085225,-0.422442633479648,0.333333333333333
"4490","Turtur afer","bird","Columbiformes","Columbidae",8,"tmin",0.304780721869908,0.314781486258206,0.2
"4491","Turtur chalcospilos","bird","Columbiformes","Columbidae",11,"tmin",-0.611150333825573,-0.710755444631552,0.125
"4492","Turtur tympanistria","bird","Columbiformes","Columbidae",16,"tmin",-0.456519150429966,-0.492905127003463,0.0769230769230769
"4493","Tylomys watsoni","mammal","Rodentia","Cricetidae",7,"tmin",0.461956578122389,0.499795836413684,0.25
"4494","Tylonycteris robustula","mammal","Chiroptera","Vespertilionidae",7,"tmin",-0.149891958782109,-0.151029909668312,0.25
"4495","Tympanuchus cupido","bird","Galliformes","Phasianidae",10,"tmin",0.408947595285419,0.434346816814982,0.142857142857143
"4496","Tympanuchus pallidicinctus","bird","Galliformes","Phasianidae",22,"tmin",-0.0877857210471718,-0.0880122714916826,0.0526315789473684
"4497","Tympanuchus phasianellus","bird","Galliformes","Phasianidae",8,"tmin",0.65947448497462,0.791883099568077,0.2
"4498","Tyrannulus elatus","bird","Passeriformes","Tyrannidae",7,"tmin",0.531009914237108,0.591550621086629,0.25
"4499","Tyrannus couchii","bird","Passeriformes","Tyrannidae",5,"tmin",0,0,0.5
"4500","Tyrannus dominicensis","bird","Passeriformes","Tyrannidae",7,"tmin",0.543998150121739,0.609816833109795,0.25
"4501","Tyrannus forficatus","bird","Passeriformes","Tyrannidae",14,"tmin",-0.0813186813186814,-0.081498641983776,0.0909090909090909
"4502","Tyrannus melancholicus","bird","Passeriformes","Tyrannidae",23,"tmin",-0.254786574606223,-0.260525061318916,0.05
"4503","Tyrannus savana","bird","Passeriformes","Tyrannidae",8,"tmin",-0.171510726048392,-0.173222761647249,0.2
"4504","Tyrannus tyrannus","bird","Passeriformes","Tyrannidae",49,"tmin",-0.0566408126534297,-0.056701500854346,0.0217391304347826
"4505","Tyrannus verticalis","bird","Passeriformes","Tyrannidae",27,"tmin",0.0171363833522863,0.017138061046403,0.0416666666666667
"4506","Tyrannus vociferans","bird","Passeriformes","Tyrannidae",7,"tmin",-0.107142857142857,-0.107555689808473,0.25
"4507","Tyto alba","bird","Strigiformes","Tytonidae",141,"tmin",-0.304738559514342,-0.314735006979828,0.0072463768115942
"4508","Upupa epops","bird","Bucerotiformes","Upupidae",13,"tmin",-0.235215448236144,-0.239703261690257,0.1
"4509","Uraeginthus angolensis","bird","Passeriformes","Estrildidae",5,"tmin",-0.043715388564956,-0.0437432677542167,0.5
"4510","Uraeginthus bengalus","bird","Passeriformes","Estrildidae",5,"tmin",-0.10764696770121,-0.108065682463697,0.5
"4511","Uria aalge","bird","Charadriiformes","Alcidae",31,"tmin",-0.35926170825199,-0.376037938700564,0.0357142857142857
"4512","Urocitellus armatus","mammal","Rodentia","Sciuridae",12,"tmin",0.487510247853316,0.532789155853955,0.111111111111111
"4513","Urocyon cinereoargenteus","mammal","Carnivora","Canidae",42,"tmin",-0.120935777486821,-0.121530586441191,0.0256410256410256
"4514","Uroderma bilobatum","mammal","Chiroptera","Phyllostomidae",25,"tmin",0.387778004817971,0.409182117709294,0.0454545454545455
"4515","Ursus americanus","mammal","Carnivora","Ursidae",15,"tmin",-0.125142952429167,-0.125802438293027,0.0833333333333333
"4516","Uta stansburiana","reptile","Squamata","Phrynosomatidae",12,"tmin",-0.0742549176101617,-0.0743918463040543,0.111111111111111
"4517","Vampyressa pusilla","mammal","Chiroptera","Phyllostomidae",9,"tmin",-0.347815984782959,-0.362957009157162,0.166666666666667
"4518","Vanellus armatus","bird","Charadriiformes","Charadriidae",5,"tmin",-0.714009712099831,-0.895316456812697,0.5
"4519","Vanellus chilensis","bird","Charadriiformes","Charadriidae",9,"tmin",-0.486464258214818,-0.531417983346093,0.166666666666667
"4520","Vanellus coronatus","bird","Charadriiformes","Charadriidae",5,"tmin",0.139078521659315,0.139985799067046,0.5
"4521","Veniliornis nigriceps","bird","Piciformes","Picidae",9,"tmin",-0.617801058199427,-0.721440935792542,0.166666666666667
"4522","Veniliornis passerinus","bird","Piciformes","Picidae",5,"tmin",0.155232255116304,0.156497478985254,0.5
"4523","Veniliornis spilogaster","bird","Piciformes","Picidae",6,"tmin",-0.691730152128065,-0.851265757019375,0.333333333333333
"4524","Vermivora celata","bird","Passeriformes","Parulidae",80,"tmin",-0.320067179378305,-0.331721953833704,0.012987012987013
"4525","Vermivora chrysoptera","bird","Passeriformes","Parulidae",9,"tmin",0.226518910344443,0.230517029882315,0.166666666666667
"4526","Vermivora cyanoptera","bird","Passeriformes","Parulidae",23,"tmin",0.0316297434478091,0.0316402976777775,0.05
"4527","Vermivora peregrina","bird","Passeriformes","Parulidae",37,"tmin",-0.00131655214690103,-0.00131655290756595,0.0294117647058824
"4528","Vermivora ruficapilla","bird","Passeriformes","Parulidae",45,"tmin",-0.0951654978297835,-0.0954543569769106,0.0238095238095238
"4529","Vermivora virginiae","bird","Passeriformes","Parulidae",9,"tmin",0.225943400364045,0.229910476135921,0.166666666666667
"4530","Vespadelus pumilus","mammal","Chiroptera","Vespertilionidae",5,"tmin",-0.732200926589909,-0.933455558786851,0.5
"4531","Vespertilio murinus","mammal","Chiroptera","Vespertilionidae",5,"tmin",0.319113643059018,0.330659946009305,0.5
"4532","Vidua camerunensis","bird","Passeriformes","Viduidae",6,"tmin",-0.736727498084511,-0.94328412421539,0.333333333333333
"4533","Vidua chalybeata","bird","Passeriformes","Viduidae",19,"tmin",-0.768355124735509,-1.01629979828425,0.0625
"4534","Vidua codringtoni","bird","Passeriformes","Viduidae",6,"tmin",0.219663423209257,0.22330244086636,0.333333333333333
"4535","Vidua funerea","bird","Passeriformes","Viduidae",11,"tmin",0.168263414520477,0.169878938695449,0.125
"4536","Vidua macroura","bird","Passeriformes","Viduidae",8,"tmin",-0.320538945567165,-0.332247653717943,0.2
"4537","Vidua purpurascens","bird","Passeriformes","Viduidae",12,"tmin",-0.375165077728334,-0.394420784470038,0.111111111111111
"4538","Vidua raricola","bird","Passeriformes","Viduidae",6,"tmin",-0.96966248177996,-2.08661615318856,0.333333333333333
"4539","Vidua wilsoni","bird","Passeriformes","Viduidae",8,"tmin",-0.7065050369745,-0.880171121307496,0.2
"4540","Vireo altiloquus","bird","Passeriformes","Vireonidae",11,"tmin",-0.134583673491788,-0.135405180832128,0.125
"4541","Vireo bellii","bird","Passeriformes","Vireonidae",8,"tmin",0.273341053368781,0.280471116306298,0.2
"4542","Vireo cassinii","bird","Passeriformes","Vireonidae",16,"tmin",-0.590261026339702,-0.678066570953804,0.0769230769230769
"4543","Vireo flavifrons","bird","Passeriformes","Vireonidae",12,"tmin",-0.534864060799534,-0.596933695564844,0.111111111111111
"4544","Vireo gilvus","bird","Passeriformes","Vireonidae",58,"tmin",-0.0410775743469249,-0.0411007020824609,0.0181818181818182
"4545","Vireo griseus","bird","Passeriformes","Vireonidae",28,"tmin",0.175481751431858,0.177317034562098,0.04
"4546","Vireo huttoni","bird","Passeriformes","Vireonidae",23,"tmin",-0.307290460486357,-0.317550573501244,0.05
"4547","Vireo olivaceus","bird","Passeriformes","Vireonidae",82,"tmin",-0.294954693178182,-0.303984460907986,0.0126582278481013
"4548","Vireo philadelphicus","bird","Passeriformes","Vireonidae",12,"tmin",0.596389625781941,0.687524941144572,0.111111111111111
"4549","Vireo plumbeus","bird","Passeriformes","Vireonidae",19,"tmin",-0.206928774557631,-0.209960586869231,0.0625
"4550","Vireo solitarius","bird","Passeriformes","Vireonidae",41,"tmin",0.249277299512841,0.254642079746315,0.0263157894736842
"4551","Volatinia jacarina","bird","Passeriformes","Thraupidae",19,"tmin",-0.243911773659067,-0.248929139204269,0.0625
"4552","Vulpes lagopus","mammal","Carnivora","Canidae",40,"tmin",0.00595266713390017,0.00595273744481884,0.027027027027027
"4553","Vulpes macrotis","mammal","Carnivora","Canidae",35,"tmin",-0.317794097758361,-0.329191478943273,0.03125
"4554","Vulpes velox","mammal","Carnivora","Canidae",31,"tmin",0.260049941065226,0.266161969465639,0.0357142857142857
"4555","Vulpes vulpes","mammal","Carnivora","Canidae",56,"tmin",-0.0318546047543238,-0.0318653857762731,0.0188679245283019
"4556","Willisornis poecilinotus","bird","Passeriformes","Thamnophilidae",20,"tmin",-0.461209080728154,-0.498845959346157,0.0588235294117647
"4557","Wilsonia canadensis","bird","Passeriformes","Parulidae",24,"tmin",0.50297155318263,0.553276100683299,0.0476190476190476
"4558","Wilsonia citrina","bird","Passeriformes","Parulidae",14,"tmin",0.0335791315856925,0.0335917609380155,0.0909090909090909
"4559","Wilsonia pusilla","bird","Passeriformes","Parulidae",77,"tmin",-0.22074327296004,-0.224437320512992,0.0135135135135135
"4560","Xanthocephalus xanthocephalus","bird","Passeriformes","Icteridae",16,"tmin",0.372579789879564,0.391415399331115,0.0769230769230769
"4561","Xanthotis flaviventer","bird","Passeriformes","Meliphagidae",12,"tmin",-0.131476876981321,-0.132242409865362,0.111111111111111
"4562","Xenochrophis piscator","reptile","Squamata","Colubridae",41,"tmin",-0.193676435180645,-0.196154078891053,0.0263157894736842
"4563","Xenodacnis parina","bird","Passeriformes","Thraupidae",10,"tmin",0.657173440379431,0.787822010537414,0.142857142857143
"4564","Xenopeltis unicolor","reptile","Squamata","Xenopeltidae",7,"tmin",-0.129565061187406,-0.130297459806806,0.25
"4565","Xenopipo atronitens","bird","Passeriformes","Pipridae",6,"tmin",0.786729979421014,1.06279166795493,0.333333333333333
"4566","Xenops minutus","bird","Passeriformes","Furnariidae",34,"tmin",0.149474380736975,0.150602761336101,0.032258064516129
"4567","Xiphocolaptes major","bird","Passeriformes","Furnariidae",5,"tmin",-0.623810303040674,-0.731218588035444,0.5
"4568","Xiphocolaptes promeropirhynchus","bird","Passeriformes","Furnariidae",5,"tmin",-0.517044638084702,-0.572297586582916,0.5
"4569","Xiphorhynchus flavigaster","bird","Passeriformes","Furnariidae",10,"tmin",-0.449876025470337,-0.484544835511018,0.142857142857143
"4570","Xiphorhynchus guttatus","bird","Passeriformes","Furnariidae",12,"tmin",-0.412260052222345,-0.438330994835688,0.111111111111111
"4571","Xiphorhynchus ocellatus","bird","Passeriformes","Furnariidae",8,"tmin",0.22391918570053,0.227778389619389,0.2
"4572","Xiphorhynchus pardalotus","bird","Passeriformes","Furnariidae",11,"tmin",-0.335445636768094,-0.348951819952768,0.125
"4573","Xiphorhynchus triangularis","bird","Passeriformes","Furnariidae",7,"tmin",0.0189575125927702,0.0189597841122556,0.25
"4574","Xolmis irupero","bird","Passeriformes","Tyrannidae",7,"tmin",-0.828862465679914,-1.18449096080274,0.25
"4575","Yuhina flavicollis","bird","Passeriformes","Zosteropidae",6,"tmin",0.723465283671106,0.91487793670318,0.333333333333333
"4576","Yuhina gularis","bird","Passeriformes","Zosteropidae",5,"tmin",-0.640979423609032,-0.759834424689622,0.5
"4577","Yuhina nigrimenta","bird","Passeriformes","Zosteropidae",5,"tmin",0.152884907114302,0.154093063257367,0.5
"4578","Zalophus californianus","mammal","Carnivora","Otariidae",57,"tmin",0.0530351224745986,0.053084930951256,0.0185185185185185
"4579","Zapus hudsonius","mammal","Rodentia","Dipodidae",200,"tmin",0.0970746981799208,0.0973813616717267,0.0050761421319797
"4580","Zapus princeps","mammal","Rodentia","Dipodidae",185,"tmin",-0.202136246097977,-0.204958804878164,0.00549450549450549
"4581","Zapus trinotatus","mammal","Rodentia","Dipodidae",95,"tmin",0.068084846117282,0.0681903431798478,0.0108695652173913
"4582","Zenaida asiatica","bird","Columbiformes","Columbidae",22,"tmin",-0.224342644265791,-0.22822424562049,0.0526315789473684
"4583","Zenaida auriculata","bird","Columbiformes","Columbidae",7,"tmin",-0.640899083938427,-0.75969807014572,0.25
"4584","Zenaida macroura","bird","Columbiformes","Columbidae",121,"tmin",-0.134475932643327,-0.135295454120122,0.00847457627118644
"4585","Zimmerius bolivianus","bird","Passeriformes","Tyrannidae",5,"tmin",0.448577721164691,0.482918285089913,0.5
"4586","Zonotrichia albicollis","bird","Passeriformes","Passerellidae",84,"tmin",-0.0268047813782067,-0.0268112038592746,0.0123456790123457
"4587","Zonotrichia atricapilla","bird","Passeriformes","Passerellidae",43,"tmin",-0.261793835072925,-0.268033262123862,0.025
"4588","Zonotrichia capensis","bird","Passeriformes","Passerellidae",64,"tmin",-0.310924790472632,-0.321568845743409,0.0163934426229508
"4589","Zonotrichia leucophrys","bird","Passeriformes","Passerellidae",159,"tmin",-0.304923074229327,-0.314938423533409,0.00641025641025641
"4590","Zonotrichia querula","bird","Passeriformes","Passerellidae",14,"tmin",0.475867240769156,0.51762802314724,0.0909090909090909
"4591","Zoothera dauma","bird","Passeriformes","Turdidae",7,"tmin",-0.164124673186715,-0.165622629373497,0.25
"4592","Zosterops japonicus","bird","Passeriformes","Zosteropidae",9,"tmin",-0.78259787225863,-1.05203914811052,0.166666666666667
"4593","Zosterops lateralis","bird","Passeriformes","Zosteropidae",14,"tmin",0.467546904790058,0.506926351989268,0.0909090909090909
"4594","Zosterops pallidus","bird","Passeriformes","Zosteropidae",6,"tmin",0.681422488314085,0.831764811586308,0.333333333333333
"4595","Zosterops senegalensis","bird","Passeriformes","Zosteropidae",7,"tmin",-0.612336498457995,-0.71265097397932,0.25
"4596","Zygodontomys brevicauda","mammal","Rodentia","Cricetidae",21,"tmin",0.464901705134543,0.503546482494216,0.0555555555555556
"4597","Abrothrix longipilis","mammal","Rodentia","Cricetidae",46,"tmax",0.465290893573724,0.504043095594722,0.0232558139534884
"4598","Abrothrix olivaceus","mammal","Rodentia","Cricetidae",64,"tmax",0.473772822902383,0.514923961444653,0.0163934426229508
"4599","Acanthis flammea","bird","Passeriformes","Fringillidae",50,"tmax",0.0883299574874662,0.088560761034256,0.0212765957446809
"4600","Acanthis hornemanni","bird","Passeriformes","Fringillidae",6,"tmax",-0.674699761452994,-0.819320307252935,0.333333333333333
